"","workerid","property","trial_type","rt","trial_num","response","sentence","targetMention"
"529",25,"carries Lyme disease","free_production",4564,4,"mosquito","mosquito carries Lyme disease",0
"530",25,"has a mane","free_production",3040,5,"lion","lion has a mane",1
"531",25,"is male","free_production",7294,6,"bull","bull is male",0
"532",25,"doesn't have beautiful feathers","free_production",24500,7,"fish","fish doesn't have beautiful feathers",0
"533",25,"eats people","free_production",7918,8,"shark","shark eats people",0
"534",25,"carries malaria","free_production",4630,9,"mosquito","mosquito carries malaria",1
"535",25,"lays eggs","free_production",5223,10,"chicken","chicken lays eggs",0
"536",25,"has wings","free_production",6495,11,"dragonfly","dragonfly has wings",0
"537",25,"doesn't attack swimmers","free_production",4159,12,"dolphin","dolphin doesn't attack swimmers",0
"538",25,"is white","free_production",6407,13,"dove","dove is white",0
"539",25,"is juvenile","free_production",5847,14,"puppy","puppy is juvenile",0
"540",25,"is red","free_production",6469,15,"ladybug","ladybug is red",0
"541",25,"has beautiful feathers","free_production",80049,16,"lovebird","lovebird has beautiful feathers",0
"542",25,"attacks swimmers","free_production",18230,17,"shark","shark attacks swimmers",1
"543",25,"doesn't carry Lyme disease","free_production",12486,18,"ant","ant doesn't carry Lyme disease",0
"544",25,"has spots","free_production",10742,19,"leopard","leopard has spots",1
"545",25,"doesn't carry malaria","free_production",19855,20,"cat","cat doesn't carry malaria",0
"546",25,"doesn't eat people","free_production",4542,21,"bird","bird doesn't eat people",0
"547",26,"doesn't carry malaria","free_production",15619,1,"fly","fly doesn't carry malaria",0
"548",26,"attacks swimmers","free_production",18644,2,"pirahna","pirahna attacks swimmers",0
"549",26,"has spots","free_production",9537,3,"leopard","leopard has spots",1
"550",26,"is female","free_production",10022,4,"lion","lion is female",0
"551",26,"has beautiful feathers","free_production",18693,5,"hummingbird","hummingbird has beautiful feathers",0
"552",26,"lays eggs","free_production",7639,6,"chicken","chicken lays eggs",0
"553",26,"doesn't attack swimmers","free_production",13189,7,"dolphin","dolphin doesn't attack swimmers",0
"554",26,"is juvenile","free_production",11604,8,"bear","bear is juvenile",0
"555",26,"has wings","free_production",7380,9,"bee","bee has wings",0
"556",26,"is full-grown","free_production",8569,10,"horse","horse is full-grown",0
"557",26,"carries Lyme disease","free_production",6102,11,"tick","tick carries Lyme disease",1
"558",26,"is white","free_production",8774,12,"dove","dove is white",0
"559",26,"is red","free_production",14500,13,"ladybug","ladybug is red",0
"560",26,"is male","free_production",16334,14,"cat","cat is male",0
"561",26,"doesn't carry Lyme disease","free_production",23006,15,"snail","snail doesn't carry Lyme disease",0
"562",26,"carries malaria","free_production",8549,16,"mosquito","mosquito carries malaria",1
"563",26,"doesn't eat people","free_production",22383,17,"koala","koala doesn't eat people",0
"564",26,"eats people","free_production",15328,18,"polarbear","polarbear eats people",0
"565",26,"doesn't have beautiful feathers","free_production",29485,19,"ostrich","ostrich doesn't have beautiful feathers",0
"566",26,"has a mane","free_production",34246,20,"pony","pony has a mane",0
"567",26,"has a pouch","free_production",6027,21,"kangaroo","kangaroo has a pouch",1
"568",27,"has wings","free_production",4836,1,"butterfly","butterfly has wings",0
"569",27,"doesn't eat people","free_production",4895,2,"cow","cow doesn't eat people",0
"570",27,"doesn't have beautiful feathers","free_production",8543,3,"lizard","lizard doesn't have beautiful feathers",0
"571",27,"has a mane","free_production",4030,4,"lion","lion has a mane",1
"572",27,"doesn't carry Lyme disease","free_production",6712,5,"giraffe","giraffe doesn't carry Lyme disease",0
"573",27,"carries Lyme disease","free_production",3705,6,"tick","tick carries Lyme disease",1
"574",27,"eats people","free_production",4719,7,"alligator","alligator eats people",0
"575",27,"carries malaria","free_production",5704,8,"mosquito","mosquito carries malaria",1
"576",27,"doesn't carry malaria","free_production",7463,9,"bat","bat doesn't carry malaria",0
"577",27,"has spots","free_production",3624,10,"leopard","leopard has spots",1
"578",27,"has a pouch","free_production",4895,11,"kangaroo","kangaroo has a pouch",1
"579",27,"is red","free_production",3896,12,"ladybug","ladybug is red",0
"580",27,"is full-grown","free_production",6415,13,"jaguar","jaguar is full-grown",0
"581",27,"is female","free_production",2975,14,"cat","cat is female",0
"582",27,"is male","free_production",3176,15,"dog","dog is male",0
"583",27,"has beautiful feathers","free_production",4624,16,"peacock","peacock has beautiful feathers",1
"584",27,"is juvenile","free_production",7128,17,"lamb","lamb is juvenile",0
"585",27,"doesn't attack swimmers","free_production",5776,18,"manatee","manatee doesn't attack swimmers",0
"586",27,"lays eggs","free_production",3376,19,"chicken","chicken lays eggs",0
"587",27,"is white","free_production",5329,20,"owl","owl is white",0
"588",27,"attacks swimmers","free_production",3822,21,"shark","shark attacks swimmers",1
"589",28,"is white","free_production",8925,1,"polarbear","polarbear is white",0
"590",28,"is juvenile","free_production",4703,2,"kitten","kitten is juvenile",0
"591",28,"doesn't have beautiful feathers","free_production",7681,3,"chicken","chicken doesn't have beautiful feathers",0
"592",28,"has wings","free_production",8131,4,"pigeon","pigeon has wings",0
"593",28,"carries Lyme disease","free_production",4963,5,"tick","tick carries Lyme disease",1
"594",28,"lays eggs","free_production",6532,6,"chicken","chicken lays eggs",0
"595",28,"has a mane","free_production",4900,7,"lion","lion has a mane",1
"596",28,"attacks swimmers","free_production",6178,8,"shark","shark attacks swimmers",1
"597",28,"carries malaria","free_production",11873,9,"mosquito","mosquito carries malaria",1
"598",28,"is red","free_production",5522,10,"ladybug","ladybug is red",0
"599",28,"has beautiful feathers","free_production",4727,11,"peacock","peacock has beautiful feathers",1
"600",28,"is female","free_production",8782,12,"calicocat","calicocat is female",0
"601",28,"has spots","free_production",6611,13,"dog","dog has spots",0
"602",28,"is full-grown","free_production",3782,14,"bear","bear is full-grown",0
"603",28,"doesn't eat people","free_production",5570,15,"rabbit","rabbit doesn't eat people",0
"604",28,"doesn't carry Lyme disease","free_production",8178,16,"iguana","iguana doesn't carry Lyme disease",0
"605",28,"doesn't carry malaria","free_production",8597,17,"wolf","wolf doesn't carry malaria",0
"606",28,"has a pouch","free_production",4531,18,"kangaroo","kangaroo has a pouch",1
"607",28,"is male","free_production",5271,19,"seahorse","seahorse is male",0
"608",28,"eats people","free_production",8706,20,"shark","shark eats people",0
"609",28,"doesn't attack swimmers","free_production",5287,21,"fish","fish doesn't attack swimmers",0
"610",29,"has a pouch","free_production",7779,1,"kangaroo","kangaroo has a pouch",1
"611",29,"is juvenile","free_production",5954,2,"puppy","puppy is juvenile",0
"612",29,"doesn't have beautiful feathers","free_production",6236,3,"cat","cat doesn't have beautiful feathers",0
"613",29,"has beautiful feathers","free_production",5160,4,"parrot","parrot has beautiful feathers",0
"614",29,"doesn't carry malaria","free_production",6830,5,"dog","dog doesn't carry malaria",0
"615",29,"has wings","free_production",8821,6,"mosquito","mosquito has wings",0
"616",29,"has spots","free_production",4255,7,"cow","cow has spots",0
"617",29,"is female","free_production",7487,8,"dog","dog is female",0
"618",29,"is full-grown","free_production",7459,9,"fish","fish is full-grown",0
"619",29,"has a mane","free_production",4541,10,"horse","horse has a mane",0
"620",29,"eats people","free_production",5230,11,"polarbear","polarbear eats people",0
"621",29,"is male","free_production",6671,12,"cat","cat is male",0
"622",29,"doesn't attack swimmers","free_production",7216,13,"dolphin","dolphin doesn't attack swimmers",0
"623",29,"lays eggs","free_production",4333,14,"chicken","chicken lays eggs",0
"624",29,"is red","free_production",7062,15,"robin","robin is red",0
"625",29,"carries malaria","free_production",6500,16,"mosquito","mosquito carries malaria",1
"626",29,"is white","free_production",6325,17,"dove","dove is white",0
"627",29,"carries Lyme disease","free_production",4124,18,"tick","tick carries Lyme disease",1
"628",29,"attacks swimmers","free_production",3880,19,"shark","shark attacks swimmers",1
"629",29,"doesn't eat people","free_production",7048,20,"grasshopper","grasshopper doesn't eat people",0
"630",29,"doesn't carry Lyme disease","free_production",6693,21,"flamingo","flamingo doesn't carry Lyme disease",0
"631",30,"carries Lyme disease","free_production",7557,1,"tick","tick carries Lyme disease",1
"632",30,"is red","free_production",5833,2,"ant","ant is red",0
"633",30,"has a pouch","free_production",10057,3,"kangaroo","kangaroo has a pouch",1
"634",30,"eats people","free_production",27120,4,"shark","shark eats people",0
"635",30,"attacks swimmers","free_production",22655,5,"alligator","alligator attacks swimmers",0
"636",30,"doesn't have beautiful feathers","free_production",24347,6,"cat","cat doesn't have beautiful feathers",0
"637",30,"has beautiful feathers","free_production",8949,7,"raven","raven has beautiful feathers",0
"638",30,"carries malaria","free_production",7082,8,"mosquito","mosquito carries malaria",1
"639",30,"doesn't carry Lyme disease","free_production",20350,9,"honeybee","honeybee doesn't carry Lyme disease",0
"640",30,"doesn't carry malaria","free_production",5842,10,"butterfly","butterfly doesn't carry malaria",0
"641",30,"is white","free_production",10996,11,"dove","dove is white",0
"642",30,"doesn't attack swimmers","free_production",7222,12,"chicken","chicken doesn't attack swimmers",0
"643",30,"has spots","free_production",6687,13,"pig","pig has spots",0
"644",30,"has a mane","free_production",5707,14,"lion","lion has a mane",1
"645",30,"lays eggs","free_production",7095,15,"spider","spider lays eggs",0
"646",30,"is full-grown","free_production",15782,16,"bear","bear is full-grown",0
"647",30,"has wings","free_production",6220,17,"crow","crow has wings",0
"648",30,"is juvenile","free_production",5018,18,"kid","kid is juvenile",0
"649",30,"is male","free_production",13903,19,"deer","deer is male",0
"650",30,"doesn't eat people","free_production",29330,20,"chicken","chicken doesn't eat people",0
"651",30,"is female","free_production",7887,21,"widow","widow is female",0
"652",31,"has spots","free_production",9959,1,"ladybug","ladybug has spots",0
"653",31,"is white","free_production",7191,2,"polarbear","polarbear is white",0
"654",31,"doesn't attack swimmers","free_production",10208,3,"dolphin","dolphin doesn't attack swimmers",0
"655",31,"attacks swimmers","free_production",6407,4,"shark","shark attacks swimmers",1
"656",31,"is juvenile","free_production",10094,5,"cub","cub is juvenile",0
"657",31,"doesn't carry malaria","free_production",29528,6,"cockroach","cockroach doesn't carry malaria",0
"658",31,"lays eggs","free_production",9720,7,"eagle","eagle lays eggs",0
"659",31,"eats people","free_production",15672,8,"crocodile","crocodile eats people",0
"660",31,"is male","free_production",7938,9,"stallion","stallion is male",0
"661",31,"has a pouch","free_production",7630,10,"kangaroo","kangaroo has a pouch",1
"662",31,"has beautiful feathers","free_production",6567,11,"peacock","peacock has beautiful feathers",1
"663",31,"doesn't have beautiful feathers","free_production",17616,12,"ostrich","ostrich doesn't have beautiful feathers",0
"664",31,"is red","free_production",14943,13,"fireant","fireant is red",0
"665",31,"is full-grown","free_production",11007,14,"mare","mare is full-grown",0
"666",31,"carries malaria","free_production",7599,15,"mosquito","mosquito carries malaria",1
"667",31,"has a mane","free_production",5984,16,"horse","horse has a mane",0
"668",31,"doesn't eat people","free_production",81846,17,"aardvark","aardvark doesn't eat people",0
"669",31,"has wings","free_production",7023,18,"dragonfly","dragonfly has wings",0
"670",31,"carries Lyme disease","free_production",4016,19,"tick","tick carries Lyme disease",1
"671",31,"is female","free_production",11721,20,"cow","cow is female",0
"672",31,"doesn't carry Lyme disease","free_production",9798,21,"ant","ant doesn't carry Lyme disease",0
"673",32,"eats people","free_production",9439,1,"bear","bear eats people",0
"674",32,"is female","free_production",4877,2,"deer","deer is female",0
"675",32,"lays eggs","free_production",4690,3,"duck","duck lays eggs",0
"676",32,"has spots","free_production",5971,4,"giraffe","giraffe has spots",0
"677",32,"attacks swimmers","free_production",4763,5,"shark","shark attacks swimmers",1
"678",32,"is male","free_production",5385,6,"lion","lion is male",1
"679",32,"has beautiful feathers","free_production",7080,7,"peacock","peacock has beautiful feathers",1
"680",32,"doesn't have beautiful feathers","free_production",6635,8,"pigeon","pigeon doesn't have beautiful feathers",0
"681",32,"is white","free_production",4011,9,"swan","swan is white",1
"682",32,"is juvenile","free_production",4629,10,"hyena","hyena is juvenile",0
"683",32,"doesn't attack swimmers","free_production",9224,11,"whale","whale doesn't attack swimmers",0
"684",32,"has a pouch","free_production",13399,12,"kangaroo","kangaroo has a pouch",1
"685",32,"doesn't carry malaria","free_production",7119,13,"dog","dog doesn't carry malaria",0
"686",32,"is red","free_production",3859,14,"fox","fox is red",0
"687",32,"has a mane","free_production",4488,15,"horse","horse has a mane",0
"688",32,"doesn't carry Lyme disease","free_production",5534,16,"goose","goose doesn't carry Lyme disease",0
"689",32,"is full-grown","free_production",11055,17,"aardvark","aardvark is full-grown",0
"690",32,"doesn't eat people","free_production",4947,18,"mouse","mouse doesn't eat people",0
"691",32,"carries Lyme disease","free_production",7463,19,"tick","tick carries Lyme disease",1
"692",32,"has wings","free_production",7103,20,"sparrow","sparrow has wings",0
"693",32,"carries malaria","free_production",6180,21,"mosquito","mosquito carries malaria",1
"694",33,"doesn't carry Lyme disease","free_production",13943,1,"cat","cat doesn't carry Lyme disease",0
"695",33,"is male","free_production",6692,2,"dog","dog is male",0
"696",33,"has a pouch","free_production",6952,3,"kangaroo","kangaroo has a pouch",1
"697",33,"is red","free_production",4052,4,"ladybug","ladybug is red",0
"698",33,"doesn't eat people","free_production",5352,5,"go","go doesn't eat people",0
"699",33,"attacks swimmers","free_production",5249,6,"shark","shark attacks swimmers",1
"700",33,"doesn't attack swimmers","free_production",3887,7,"seel","seel doesn't attack swimmers",0
"701",33,"carries malaria","free_production",8967,8,"mosquito","mosquito carries malaria",1
"702",33,"is female","free_production",4988,9,"cat","cat is female",0
"703",33,"is white","free_production",7763,10,"polarbear","polarbear is white",0
"704",33,"has a mane","free_production",87514,11,"horse","horse has a mane",0
"705",33,"is juvenile","free_production",12012,12,"ape","ape is juvenile",0
"706",33,"has beautiful feathers","free_production",3658,13,"peacock","peacock has beautiful feathers",1
"707",33,"has wings","free_production",2619,14,"bird","bird has wings",0
"708",33,"is full-grown","free_production",5343,15,"frog","frog is full-grown",0
"709",33,"doesn't have beautiful feathers","free_production",3894,16,"crow","crow doesn't have beautiful feathers",0
"710",33,"doesn't carry malaria","free_production",5578,17,"gerbil","gerbil doesn't carry malaria",0
"711",33,"eats people","free_production",3807,18,"alligator","alligator eats people",0
"712",33,"lays eggs","free_production",5331,19,"chicken","chicken lays eggs",0
"713",33,"carries Lyme disease","free_production",6420,20,"mosquito","mosquito carries Lyme disease",0
"714",33,"has spots","free_production",5232,21,"leopard","leopard has spots",1
"715",34,"attacks swimmers","free_production",29250,1,"piranha","piranha attacks swimmers",0
"716",34,"doesn't eat people","free_production",7863,2,"cow","cow doesn't eat people",0
"717",34,"eats people","free_production",12798,3,"bear","bear eats people",0
"718",34,"doesn't have beautiful feathers","free_production",15518,4,"ostrich","ostrich doesn't have beautiful feathers",0
"719",34,"is male","free_production",10711,5,"monkey","monkey is male",0
"720",34,"carries malaria","free_production",10015,6,"mosquito","mosquito carries malaria",1
"721",34,"has spots","free_production",10059,7,"leopard","leopard has spots",1
"722",34,"is red","free_production",22800,8,"mite","mite is red",0
"723",34,"is white","free_production",12911,9,"bunny","bunny is white",0
"724",34,"doesn't attack swimmers","free_production",14483,10,"trout","trout doesn't attack swimmers",0
"725",34,"has a pouch","free_production",10586,11,"platypu","platypu has a pouch",0
"726",34,"has wings","free_production",9577,12,"robin","robin has wings",0
"727",34,"is female","free_production",12638,13,"deer","deer is female",0
"728",34,"has beautiful feathers","free_production",10980,14,"peacock","peacock has beautiful feathers",1
"729",34,"doesn't carry Lyme disease","free_production",14557,15,"crocodile","crocodile doesn't carry Lyme disease",0
"730",34,"lays eggs","free_production",10910,16,"snake","snake lays eggs",0
"731",34,"doesn't carry malaria","free_production",14275,17,"earthworm","earthworm doesn't carry malaria",0
"732",34,"has a mane","free_production",7321,18,"lion","lion has a mane",1
"733",34,"is full-grown","free_production",14184,19,"elk","elk is full-grown",0
"734",34,"is juvenile","free_production",9560,20,"panda","panda is juvenile",0
"735",34,"carries Lyme disease","free_production",9644,21,"tick","tick carries Lyme disease",1
"736",35,"carries Lyme disease","free_production",5835,1,"tick","tick carries Lyme disease",1
"737",35,"has wings","free_production",3665,2,"fly","fly has wings",0
"738",35,"is full-grown","free_production",6124,3,"rhino","rhino is full-grown",0
"739",35,"doesn't carry malaria","free_production",5906,4,"dog","dog doesn't carry malaria",0
"740",35,"has a mane","free_production",4368,5,"lion","lion has a mane",1
"741",35,"doesn't eat people","free_production",14678,6,"giraffe","giraffe doesn't eat people",0
"742",35,"attacks swimmers","free_production",19918,7,"shark","shark attacks swimmers",1
"743",35,"has a pouch","free_production",7816,8,"kangaroo","kangaroo has a pouch",1
"744",35,"carries malaria","free_production",4994,9,"mosquito","mosquito carries malaria",1
"745",35,"is juvenile","free_production",42770,10,"monkey","monkey is juvenile",0
"746",35,"doesn't attack swimmers","free_production",12238,11,"dolphin","dolphin doesn't attack swimmers",0
"747",35,"is female","free_production",4678,12,"cat","cat is female",0
"748",35,"is red","free_production",13806,13,"dragonfly","dragonfly is red",0
"749",35,"eats people","free_production",13472,14,"leopard","leopard eats people",0
"750",35,"is white","free_production",8980,15,"polarbear","polarbear is white",0
"751",35,"has beautiful feathers","free_production",11370,16,"peacock","peacock has beautiful feathers",1
"752",35,"has spots","free_production",13006,17,"cheetah","cheetah has spots",0
"753",35,"doesn't carry Lyme disease","free_production",4764,18,"dog","dog doesn't carry Lyme disease",0
"754",35,"is male","free_production",5594,19,"lion","lion is male",1
"755",35,"doesn't have beautiful feathers","free_production",11556,20,"crow","crow doesn't have beautiful feathers",0
"756",35,"lays eggs","free_production",26958,21,"hawk","hawk lays eggs",0
"757",36,"has a mane","free_production",4224,1,"joomi","joomi has a mane",0
"758",36,"has beautiful feathers","free_production",3878,2,"peacock","peacock has beautiful feathers",1
"759",36,"carries malaria","free_production",4994,3,"mosquito","mosquito carries malaria",1
"760",36,"is male","free_production",3948,4,"man","man is male",0
"761",36,"has spots","free_production",7064,5,"leopard","leopard has spots",1
"762",36,"eats people","free_production",3946,6,"hippo","hippo eats people",0
"763",36,"is female","free_production",2789,7,"woman","woman is female",0
"764",36,"doesn't eat people","free_production",3367,8,"dog","dog doesn't eat people",0
"765",36,"has wings","free_production",2664,9,"bird","bird has wings",0
"766",36,"is full-grown","free_production",3180,10,"elephant","elephant is full-grown",0
"767",36,"doesn't attack swimmers","free_production",2637,11,"seal","seal doesn't attack swimmers",0
"768",36,"lays eggs","free_production",2884,12,"turtle","turtle lays eggs",0
"769",36,"is white","free_production",2919,13,"chicken","chicken is white",0
"770",36,"doesn't have beautiful feathers","free_production",2616,14,"chicken","chicken doesn't have beautiful feathers",0
"771",36,"is juvenile","free_production",4247,15,"crab","crab is juvenile",0
"772",36,"has a pouch","free_production",2681,16,"kangaroo","kangaroo has a pouch",1
"773",36,"is red","free_production",3450,17,"robin","robin is red",0
"774",36,"attacks swimmers","free_production",2951,18,"shark","shark attacks swimmers",1
"775",36,"carries Lyme disease","free_production",2772,19,"tick","tick carries Lyme disease",1
"776",36,"doesn't carry Lyme disease","free_production",5631,20,"rabbit","rabbit doesn't carry Lyme disease",0
"777",36,"doesn't carry malaria","free_production",5888,21,"flie","flie doesn't carry malaria",0
"778",37,"has a mane","free_production",6623,1,"lion","lion has a mane",1
"779",37,"attacks swimmers","free_production",7089,2,"shark","shark attacks swimmers",1
"780",37,"eats people","free_production",7445,3,"mosquito","mosquito eats people",0
"781",37,"has a pouch","free_production",3931,4,"kangaroo","kangaroo has a pouch",1
"782",37,"has wings","free_production",5898,5,"bird","bird has wings",0
"783",37,"doesn't have beautiful feathers","free_production",5594,6,"chicken","chicken doesn't have beautiful feathers",0
"784",37,"has spots","free_production",3864,7,"dalmation","dalmation has spots",0
"785",37,"doesn't attack swimmers","free_production",4701,8,"fish","fish doesn't attack swimmers",0
"786",37,"carries Lyme disease","free_production",2971,9,"tick","tick carries Lyme disease",1
"787",37,"is red","free_production",11977,10,"ladybug","ladybug is red",0
"788",37,"is juvenile","free_production",7448,11,"joey","joey is juvenile",0
"789",37,"lays eggs","free_production",5607,12,"flie","flie lays eggs",0
